college,curr_text,last2years,last3to5years,count,totalcases,date,serving,deglvl,group,empstatus
Rappahannock,Human Services,0,1,20,47,4/6/2020,Essex; Gloucester; King George; King William; King and Queen; Lancaster; Mathews; Middlesex; New Kent; Northumberland; Richmond County; Westmoreland,CSC,Recent Graduate,"Recent Employment, Not in Health"
Rappahannock,Emergency Medical Services,0,1,24,47,4/6/2020,Essex; Gloucester; King George; King William; King and Queen; Lancaster; Mathews; Middlesex; New Kent; Northumberland; Richmond County; Westmoreland,CSC,Recent Graduate,"No Recent Employment, Prior Employment in Health"
Rappahannock,Medical Laboratory Technology,0,1,15,47,4/6/2020,Essex; Gloucester; King George; King William; King and Queen; Lancaster; Mathews; Middlesex; New Kent; Northumberland; Richmond County; Westmoreland,CSC,Recent Graduate,"Recent Employment, Not in Health"
Rappahannock,Medical Laboratory Technology,1,0,20,47,4/6/2020,Essex; Gloucester; King George; King William; King and Queen; Lancaster; Mathews; Middlesex; New Kent; Northumberland; Richmond County; Westmoreland,CSC,Recent Graduate,"Recent Employment, Not in Health"
Rappahannock,Medical Laboratory Technology,0,1,17,47,4/6/2020,Essex; Gloucester; King George; King William; King and Queen; Lancaster; Mathews; Middlesex; New Kent; Northumberland; Richmond County; Westmoreland,CSC,Recent Graduate,"No Recent Employment, Never in Health"
Rappahannock,Practical Nursing,1,0,11,47,4/6/2020,Essex; Gloucester; King George; King William; King and Queen; Lancaster; Mathews; Middlesex; New Kent; Northumberland; Richmond County; Westmoreland,CSC,Recent Graduate,"No Recent Employment, Prior Employment in Health"
Rappahannock,Nursing,0,1,12,47,4/6/2020,Essex; Gloucester; King George; King William; King and Queen; Lancaster; Mathews; Middlesex; New Kent; Northumberland; Richmond County; Westmoreland,AAS,Recent Graduate,"No Recent Employment, Prior Employment in Health"
Rappahannock,Practical Nursing,0,1,18,47,4/6/2020,Essex; Gloucester; King George; King William; King and Queen; Lancaster; Mathews; Middlesex; New Kent; Northumberland; Richmond County; Westmoreland,CSC,Recent Graduate,"No Recent Employment, Never in Health"
Rappahannock,Nursing,0,1,13,47,4/6/2020,Essex; Gloucester; King George; King William; King and Queen; Lancaster; Mathews; Middlesex; New Kent; Northumberland; Richmond County; Westmoreland,CSC,Recent Graduate,"No Recent Employment, Prior Employment in Health"
Rappahannock,Emergency Medical Services,0,1,19,47,4/6/2020,Essex; Gloucester; King George; King William; King and Queen; Lancaster; Mathews; Middlesex; New Kent; Northumberland; Richmond County; Westmoreland,CSC,Recent Graduate,"Recent Employment, Not in Health"
Rappahannock,Emergency Medical Services,0,1,22,47,4/6/2020,Essex; Gloucester; King George; King William; King and Queen; Lancaster; Mathews; Middlesex; New Kent; Northumberland; Richmond County; Westmoreland,CSC,Recent Graduate,"No Recent Employment, Prior Employment in Health"
Rappahannock,Nursing,0,1,38,47,4/6/2020,Essex; Gloucester; King George; King William; King and Queen; Lancaster; Mathews; Middlesex; New Kent; Northumberland; Richmond County; Westmoreland,CSC,Recent Graduate,"Recent Employment, Not in Health"
Southside Virginia,Nursing,0,1,11,32,4/6/2020,Brunswick; Buckingham; Charlotte; Cumberland; Emporia; Greensville; Halifax; Lunenburg; Mecklenburg; Nottoway; Prince Edward,AAS,Recent Graduate,"No Recent Employment, Prior Employment in Health"
Southside Virginia,Massotherapy,0,1,12,32,4/6/2020,Brunswick; Buckingham; Charlotte; Cumberland; Emporia; Greensville; Halifax; Lunenburg; Mecklenburg; Nottoway; Prince Edward,CSC,Recent Graduate,"No Recent Employment, Never in Health"
Southside Virginia,Emergency Medical Services,0,1,17,32,4/6/2020,Brunswick; Buckingham; Charlotte; Cumberland; Emporia; Greensville; Halifax; Lunenburg; Mecklenburg; Nottoway; Prince Edward,CSC,Recent Graduate,"No Recent Employment, Prior Employment in Health"
Southside Virginia,Health Sciences,1,0,12,32,4/6/2020,Brunswick; Buckingham; Charlotte; Cumberland; Emporia; Greensville; Halifax; Lunenburg; Mecklenburg; Nottoway; Prince Edward,CSC,Recent Graduate,"No Recent Employment, Prior Employment in Health"
Southside Virginia,Human Services,0,1,13,32,4/6/2020,Brunswick; Buckingham; Charlotte; Cumberland; Emporia; Greensville; Halifax; Lunenburg; Mecklenburg; Nottoway; Prince Edward,AAS,Recent Graduate,"No Recent Employment, Prior Employment in Health"
Southside Virginia,Emergency Medical Services,0,1,12,32,4/6/2020,Brunswick; Buckingham; Charlotte; Cumberland; Emporia; Greensville; Halifax; Lunenburg; Mecklenburg; Nottoway; Prince Edward,AAS,Recent Graduate,"No Recent Employment, Prior Employment in Health"
Southside Virginia,Human Services,1,0,16,32,4/6/2020,Brunswick; Buckingham; Charlotte; Cumberland; Emporia; Greensville; Halifax; Lunenburg; Mecklenburg; Nottoway; Prince Edward,AAS,Recent Graduate,"Recent Employment, Not in Health"
Southside Virginia,Medical Laboratory Technology,0,1,31,32,4/6/2020,Brunswick; Buckingham; Charlotte; Cumberland; Emporia; Greensville; Halifax; Lunenburg; Mecklenburg; Nottoway; Prince Edward,CSC,Recent Graduate,"Recent Employment, Not in Health"
Southside Virginia,Practical Nursing,1,0,13,32,4/6/2020,Brunswick; Buckingham; Charlotte; Cumberland; Emporia; Greensville; Halifax; Lunenburg; Mecklenburg; Nottoway; Prince Edward,CSC,Recent Graduate,"No Recent Employment, Never in Health"
Southside Virginia,Medical Laboratory Technology,0,1,21,32,4/6/2020,Brunswick; Buckingham; Charlotte; Cumberland; Emporia; Greensville; Halifax; Lunenburg; Mecklenburg; Nottoway; Prince Edward,CSC,Recent Graduate,"No Recent Employment, Never in Health"
Southside Virginia,Practical Nursing,1,0,18,32,4/6/2020,Brunswick; Buckingham; Charlotte; Cumberland; Emporia; Greensville; Halifax; Lunenburg; Mecklenburg; Nottoway; Prince Edward,CERT,Recent Graduate,"No Recent Employment, Prior Employment in Health"
Southside Virginia,Human Services,0,1,17,32,4/6/2020,Brunswick; Buckingham; Charlotte; Cumberland; Emporia; Greensville; Halifax; Lunenburg; Mecklenburg; Nottoway; Prince Edward,CERT,Recent Graduate,"No Recent Employment, Prior Employment in Health"
Southside Virginia,Health Sciences,1,0,12,32,4/6/2020,Brunswick; Buckingham; Charlotte; Cumberland; Emporia; Greensville; Halifax; Lunenburg; Mecklenburg; Nottoway; Prince Edward,CSC,Recent Graduate,"No Recent Employment, Never in Health"
Southside Virginia,Medical Office Clerk,1,0,13,32,4/6/2020,Brunswick; Buckingham; Charlotte; Cumberland; Emporia; Greensville; Halifax; Lunenburg; Mecklenburg; Nottoway; Prince Edward,CSC,Recent Graduate,"Recent Employment, Not in Health"
Southside Virginia,Health Sciences,0,1,13,32,4/6/2020,Brunswick; Buckingham; Charlotte; Cumberland; Emporia; Greensville; Halifax; Lunenburg; Mecklenburg; Nottoway; Prince Edward,CSC,Recent Graduate,"No Recent Employment, Never in Health"
Southside Virginia,Human Services,1,0,11,32,4/6/2020,Brunswick; Buckingham; Charlotte; Cumberland; Emporia; Greensville; Halifax; Lunenburg; Mecklenburg; Nottoway; Prince Edward,CSC,Recent Graduate,"Recent Employment, Not in Health"
Southside Virginia,Health Sciences,0,1,12,32,4/6/2020,Brunswick; Buckingham; Charlotte; Cumberland; Emporia; Greensville; Halifax; Lunenburg; Mecklenburg; Nottoway; Prince Edward,CSC,Recent Graduate,"No Recent Employment, Prior Employment in Health"
Southside Virginia,Health Sciences,0,1,27,32,4/6/2020,Brunswick; Buckingham; Charlotte; Cumberland; Emporia; Greensville; Halifax; Lunenburg; Mecklenburg; Nottoway; Prince Edward,CSC,Recent Graduate,"Recent Employment, Not in Health"
Southside Virginia,Human Services,0,1,15,32,4/6/2020,Brunswick; Buckingham; Charlotte; Cumberland; Emporia; Greensville; Halifax; Lunenburg; Mecklenburg; Nottoway; Prince Edward,CSC,Recent Graduate,"Recent Employment, Not in Health"
Southside Virginia,Emergency Medical Services,1,0,12,32,4/6/2020,Brunswick; Buckingham; Charlotte; Cumberland; Emporia; Greensville; Halifax; Lunenburg; Mecklenburg; Nottoway; Prince Edward,AAS,Recent Graduate,"Recent Employment, Not in Health"
Southside Virginia,Emergency Medical Services,1,0,11,32,4/6/2020,Brunswick; Buckingham; Charlotte; Cumberland; Emporia; Greensville; Halifax; Lunenburg; Mecklenburg; Nottoway; Prince Edward,CSC,Recent Graduate,"Recent Employment, Not in Health"
Southside Virginia,Medical Laboratory Technology,0,1,15,32,4/6/2020,Brunswick; Buckingham; Charlotte; Cumberland; Emporia; Greensville; Halifax; Lunenburg; Mecklenburg; Nottoway; Prince Edward,CSC,Recent Graduate,"No Recent Employment, Prior Employment in Health"
Southside Virginia,Nursing,0,1,11,32,4/6/2020,Brunswick; Buckingham; Charlotte; Cumberland; Emporia; Greensville; Halifax; Lunenburg; Mecklenburg; Nottoway; Prince Edward,AAS,Recent Graduate,"Recent Employment, Not in Health"
Southside Virginia,Health Sciences,0,1,87,32,4/6/2020,Brunswick; Buckingham; Charlotte; Cumberland; Emporia; Greensville; Halifax; Lunenburg; Mecklenburg; Nottoway; Prince Edward,CSC,Recent Graduate,"No Recent Employment, Never in Health"
Southside Virginia,Practical Nursing,0,1,26,32,4/6/2020,Brunswick; Buckingham; Charlotte; Cumberland; Emporia; Greensville; Halifax; Lunenburg; Mecklenburg; Nottoway; Prince Edward,CSC,Recent Graduate,"Recent Employment, Not in Health"
Southside Virginia,Emergency Medical Services,1,0,16,32,4/6/2020,Brunswick; Buckingham; Charlotte; Cumberland; Emporia; Greensville; Halifax; Lunenburg; Mecklenburg; Nottoway; Prince Edward,AAS,Recent Graduate,"No Recent Employment, Never in Health"
Southside Virginia,Practical Nursing,0,1,40,32,4/6/2020,Brunswick; Buckingham; Charlotte; Cumberland; Emporia; Greensville; Halifax; Lunenburg; Mecklenburg; Nottoway; Prince Edward,CSC,Recent Graduate,"No Recent Employment, Never in Health"
Southside Virginia,Medical Office Clerk,0,1,21,32,4/6/2020,Brunswick; Buckingham; Charlotte; Cumberland; Emporia; Greensville; Halifax; Lunenburg; Mecklenburg; Nottoway; Prince Edward,CSC,Recent Graduate,"Recent Employment, Not in Health"
Southside Virginia,Health Sciences,1,0,24,32,4/6/2020,Brunswick; Buckingham; Charlotte; Cumberland; Emporia; Greensville; Halifax; Lunenburg; Mecklenburg; Nottoway; Prince Edward,CSC,Recent Graduate,"Recent Employment, Not in Health"
Southside Virginia,Massotherapy,0,1,36,32,4/6/2020,Brunswick; Buckingham; Charlotte; Cumberland; Emporia; Greensville; Halifax; Lunenburg; Mecklenburg; Nottoway; Prince Edward,CSC,Recent Graduate,"Recent Employment, Not in Health"
Southside Virginia,Health Sciences,0,1,14,32,4/6/2020,Brunswick; Buckingham; Charlotte; Cumberland; Emporia; Greensville; Halifax; Lunenburg; Mecklenburg; Nottoway; Prince Edward,CSC,Recent Graduate,"No Recent Employment, Prior Employment in Health"
Southside Virginia,Practical Nursing,0,1,13,32,4/6/2020,Brunswick; Buckingham; Charlotte; Cumberland; Emporia; Greensville; Halifax; Lunenburg; Mecklenburg; Nottoway; Prince Edward,CSC,Recent Graduate,"No Recent Employment, Prior Employment in Health"
Southside Virginia,Human Services,0,1,13,32,4/6/2020,Brunswick; Buckingham; Charlotte; Cumberland; Emporia; Greensville; Halifax; Lunenburg; Mecklenburg; Nottoway; Prince Edward,AAS,Recent Graduate,"No Recent Employment, Never in Health"
Southside Virginia,Emergency Medical Services,0,1,11,32,4/6/2020,Brunswick; Buckingham; Charlotte; Cumberland; Emporia; Greensville; Halifax; Lunenburg; Mecklenburg; Nottoway; Prince Edward,AAS,Recent Graduate,"No Recent Employment, Never in Health"
Southside Virginia,Emergency Medical Services,0,1,13,32,4/6/2020,Brunswick; Buckingham; Charlotte; Cumberland; Emporia; Greensville; Halifax; Lunenburg; Mecklenburg; Nottoway; Prince Edward,CSC,Recent Graduate,"Recent Employment, Not in Health"
Southside Virginia,Health Sciences,0,1,14,32,4/6/2020,Brunswick; Buckingham; Charlotte; Cumberland; Emporia; Greensville; Halifax; Lunenburg; Mecklenburg; Nottoway; Prince Edward,CERT,Recent Graduate,"Recent Employment, Not in Health"
Southside Virginia,Massotherapy,0,1,17,32,4/6/2020,Brunswick; Buckingham; Charlotte; Cumberland; Emporia; Greensville; Halifax; Lunenburg; Mecklenburg; Nottoway; Prince Edward,CSC,Recent Graduate,"No Recent Employment, Prior Employment in Health"
Southside Virginia,Health Sciences,0,1,36,32,4/6/2020,Brunswick; Buckingham; Charlotte; Cumberland; Emporia; Greensville; Halifax; Lunenburg; Mecklenburg; Nottoway; Prince Edward,CSC,Recent Graduate,"Recent Employment, Not in Health"
Southside Virginia,Practical Nursing,0,1,13,32,4/6/2020,Brunswick; Buckingham; Charlotte; Cumberland; Emporia; Greensville; Halifax; Lunenburg; Mecklenburg; Nottoway; Prince Edward,CSC,Recent Graduate,"Recent Employment, Not in Health"
Southside Virginia,Health Sciences,0,1,17,32,4/6/2020,Brunswick; Buckingham; Charlotte; Cumberland; Emporia; Greensville; Halifax; Lunenburg; Mecklenburg; Nottoway; Prince Edward,CSC,Recent Graduate,"Recent Employment, Not in Health"
Southside Virginia,Practical Nursing,0,1,11,32,4/6/2020,Brunswick; Buckingham; Charlotte; Cumberland; Emporia; Greensville; Halifax; Lunenburg; Mecklenburg; Nottoway; Prince Edward,CSC,Recent Graduate,"No Recent Employment, Prior Employment in Health"
Southside Virginia,Human Services,0,1,12,32,4/6/2020,Brunswick; Buckingham; Charlotte; Cumberland; Emporia; Greensville; Halifax; Lunenburg; Mecklenburg; Nottoway; Prince Edward,CERT,Recent Graduate,"Recent Employment, Not in Health"
Southside Virginia,Health Sciences,1,0,11,32,4/6/2020,Brunswick; Buckingham; Charlotte; Cumberland; Emporia; Greensville; Halifax; Lunenburg; Mecklenburg; Nottoway; Prince Edward,CSC,Recent Graduate,"Recent Employment, Not in Health"
Southside Virginia,Practical Nursing,0,1,13,32,4/6/2020,Brunswick; Buckingham; Charlotte; Cumberland; Emporia; Greensville; Halifax; Lunenburg; Mecklenburg; Nottoway; Prince Edward,CERT,Recent Graduate,"No Recent Employment, Prior Employment in Health"
Southside Virginia,Health Sciences,0,1,11,32,4/6/2020,Brunswick; Buckingham; Charlotte; Cumberland; Emporia; Greensville; Halifax; Lunenburg; Mecklenburg; Nottoway; Prince Edward,CSC,Recent Graduate,"Recent Employment, Not in Health"
Southside Virginia,Practical Nursing,1,0,19,32,4/6/2020,Brunswick; Buckingham; Charlotte; Cumberland; Emporia; Greensville; Halifax; Lunenburg; Mecklenburg; Nottoway; Prince Edward,CSC,Recent Graduate,"Recent Employment, Not in Health"
Southside Virginia,Medical Office Clerk,0,1,11,32,4/6/2020,Brunswick; Buckingham; Charlotte; Cumberland; Emporia; Greensville; Halifax; Lunenburg; Mecklenburg; Nottoway; Prince Edward,CSC,Recent Graduate,"No Recent Employment, Never in Health"
Southside Virginia,Practical Nursing,1,0,11,32,4/6/2020,Brunswick; Buckingham; Charlotte; Cumberland; Emporia; Greensville; Halifax; Lunenburg; Mecklenburg; Nottoway; Prince Edward,CSC,Recent Graduate,"No Recent Employment, Prior Employment in Health"
Southside Virginia,Emergency Medical Services,0,1,12,32,4/6/2020,Brunswick; Buckingham; Charlotte; Cumberland; Emporia; Greensville; Halifax; Lunenburg; Mecklenburg; Nottoway; Prince Edward,AAS,Recent Graduate,"Recent Employment, Not in Health"
Southside Virginia,Human Services,1,0,18,32,4/6/2020,Brunswick; Buckingham; Charlotte; Cumberland; Emporia; Greensville; Halifax; Lunenburg; Mecklenburg; Nottoway; Prince Edward,AAS,Recent Graduate,"No Recent Employment, Prior Employment in Health"
Southside Virginia,Nursing,0,1,20,32,4/6/2020,Brunswick; Buckingham; Charlotte; Cumberland; Emporia; Greensville; Halifax; Lunenburg; Mecklenburg; Nottoway; Prince Edward,AAS,Recent Graduate,"No Recent Employment, Never in Health"
Southside Virginia,Medical Office Clerk,0,1,11,32,4/6/2020,Brunswick; Buckingham; Charlotte; Cumberland; Emporia; Greensville; Halifax; Lunenburg; Mecklenburg; Nottoway; Prince Edward,CSC,Recent Graduate,"No Recent Employment, Prior Employment in Health"
Southside Virginia,Emergency Medical Services,0,1,13,32,4/6/2020,Brunswick; Buckingham; Charlotte; Cumberland; Emporia; Greensville; Halifax; Lunenburg; Mecklenburg; Nottoway; Prince Edward,CSC,Recent Graduate,"No Recent Employment, Prior Employment in Health"
Southside Virginia,Human Services,0,1,19,32,4/6/2020,Brunswick; Buckingham; Charlotte; Cumberland; Emporia; Greensville; Halifax; Lunenburg; Mecklenburg; Nottoway; Prince Edward,AAS,Recent Graduate,"Recent Employment, Not in Health"
Southside Virginia,Health Sciences,0,1,18,32,4/6/2020,Brunswick; Buckingham; Charlotte; Cumberland; Emporia; Greensville; Halifax; Lunenburg; Mecklenburg; Nottoway; Prince Edward,CSC,Recent Graduate,"No Recent Employment, Never in Health"
Southside Virginia,Nursing,1,0,14,32,4/6/2020,Brunswick; Buckingham; Charlotte; Cumberland; Emporia; Greensville; Halifax; Lunenburg; Mecklenburg; Nottoway; Prince Edward,AAS,Recent Graduate,"Recent Employment, Not in Health"
Southside Virginia,Practical Nursing,1,0,20,32,4/6/2020,Brunswick; Buckingham; Charlotte; Cumberland; Emporia; Greensville; Halifax; Lunenburg; Mecklenburg; Nottoway; Prince Edward,CERT,Recent Graduate,"Recent Employment, Not in Health"
Southside Virginia,Practical Nursing,0,1,15,32,4/6/2020,Brunswick; Buckingham; Charlotte; Cumberland; Emporia; Greensville; Halifax; Lunenburg; Mecklenburg; Nottoway; Prince Edward,CERT,Recent Graduate,"Recent Employment, Not in Health"
Southside Virginia,Emergency Medical Services,1,0,13,32,4/6/2020,Brunswick; Buckingham; Charlotte; Cumberland; Emporia; Greensville; Halifax; Lunenburg; Mecklenburg; Nottoway; Prince Edward,CSC,Recent Graduate,"Recent Employment, Not in Health"
Southside Virginia,Human Services,1,0,12,32,4/6/2020,Brunswick; Buckingham; Charlotte; Cumberland; Emporia; Greensville; Halifax; Lunenburg; Mecklenburg; Nottoway; Prince Edward,CERT,Recent Graduate,"Recent Employment, Not in Health"
